id,tokens,label
1591,7월 10일 출근길 부산소식은 여기까지 ! 오늘도 더운 날씨 계속 이어지네요 . 더위 트윗지기가 다 삽니다 ! 더위 파세요 ~ ~ ! ^ ^ 트친님들 오늘은 시원하세요 ~ ~ ! !,0
1592,앜ㅋㅋㅋ쩐닼ㅋㅋㅋRT @user ㅋㅋㅋ울엄맠ㅋㅋㅋ나랑 통화하면서 너 전화기는 챙겨왔니 ? ㅋㅋㅋ폰가져왔응께 엄마랑 통화를 하구있짘ㅋㅋㅋ,0
1593,이번 주말 독서는 영문계약서 읽는 걸로 해야하나 ? 진짜 기대된다 ... ,1
1594,비스트병-하루라도 안보면 짜증나고 그냥 기분이 꿀꿀함 ... 헐 나어떻게ㅠㅋㅋㅋ / 뷰티병-하루라도 팬덤 이야기를 봐야함 언제 어디서 어떻게 폭탄이터져 전쟁이 일어날지모름,0
1595,ㅋㅋㅋ 블리자드 미쳤나봐 ... 이 영화  언제 개봉한다고요 ! ? ? ㅋㅋㅋ,1
1596,"그렇게 네 손으로 분유 먹이며 , 재워가며 기른 아이한테 손대고 싶더냐 ",1
1597,@user 감사해요 오빠 ! 감사인사가 늦었네요ㅜㅜ 오빠도 롱런하세요 ~ !,0
1598,@user 검거하고 미란다원칙 읊어줘여 ,1
1599,@user ㅠㅠ 흐잉,0
1600,"뭐 , 힘내라고 . 남한테 몸도 빼앗기고 인간에게 놀림받은 무언가나으리 . ",1
1601,@user 의사는 병원에 가서 찾아야지 !  @user,1
1602,어제 영화 ' 퀵 ' 시사회를 갔다왔다 너무 재밌어서 진짜 죽는줄 알았다 꼭 봐요 .. 아 웃겨ㅠㅠㅠ 웃겨서눈물이,0
1603,쉽게 눈에 띄는 스위스미스만 마시다가 마일로는 정말 오랜만에 마셔보는듯 . 단맛이 덜하고 좋네 . 아란님 고맙습니다 ~ ! pic.twitter.com/92pPa9OO,0
1604,@user 누구누구온대 ?,0
1605,( .. ㅅ ... 셀님 .. ) ,1
1606,트랜스포머 스윗박스에서 보고픈데 1인예약은 안된다며 ~ 커플석만 있다며 ~ 불싸지른다잉 ! ㅡ . ㅡ +,0
1607,@user 역시 이 난국을 해결하려면 파워 진도를 나간 뒤 다음날 아침에 눈떠보니 전날밤의 상대가 시체로 발견되었다 . 로 시작할 수 밖에 없을것 같네요 . ,1
1608,@user 이러지마랔ㅋㅋㅋ,0
1609,【 15 】 해운대로 재송 → 올림픽교차로 교통량 꾸준하며 서행 / 올림픽교차로 → 재송방향 서행 #poltra,0
1610,"내가 살면서 뼈저리게 느낀 것 중 하나가 10개의 공든 탑도 3개는 무너지며 , 공들이지 않은 100개의 탑은 99개가 반드시 무너진다는 것 . 그래서 삶은 대충대충을 용납하지 않는다는 것 .",0
1611,@user 왜 .. ?,0
1612,@user 완전 짱귀요미에요 ㅋㅋㅋ 어제는 편지도 주거라능 ㅎㅎ,0
1613,올 여름도 덥답니다 . 미리미리 준비해야 겠습니다 . 에어콘도 좋지만 이런 아이디어 한번 생각해 보세요 . URL,0
1614,@user 쥰니잘퍼지던데 ... 잘퍼지게퍼놨더라 ... ㅎㅎㅎ슈발초콜릿,0
1615,2012년 6월 25일 외국인 매수 종목 정보 입니다 . URL,0
1616,자 .. 천천히 생각하는거야 .. 천천히 이 계정도 우연치않게 찾았을때처럼 .. ,1
1617,@user 지하철 첫차에는 열심히 사는 사람들도 많지만 밤새 술마시고 귀가하는 사람도 있단다 ...,0
1618,@user 당근 제가 뒤집어쓰고 끝난 거지요 . 아빠하고 말투며 바람기며 외모며 다 닮아서 그렇다고 ... ㅎ 머리크니sms,0
1619,영화 ' 브이아이피 ' 온라인 사진전 #장동건 #김명민 #박희순 #이종석 #박훈정감독 #Daum연예 #IRONY URL ? character _12 …,1
1620,롤 프로리그 이야기 나오는 꼬라지 보면 또 3 ~ 4년 후에 롤이 프로리그로 인한 과도한 경기 수 때문에 망했느니 뭐라느니 하는 소리 나올 것 같다 . ,1
1621,시체는 가짜 ▲ - _ - ★,0
1622,ㅠㅠ RT @user : 욕나오네 .. ㅅㅂ RT @user : RT @user 부상당한 동지를 위해 엠뷸런스가 도착했습니다 URL URL #MDmari,0
1623,... 이런 간단한것도 스스로 해결하지 못하나 ?,0
1624,#MOLKA 이 정도 솜방망이식 처벌이면 비공식 몰카 장려 국가 아닌가 ...  URL …,1
1625,@user ㅋ ㅋㅋ아낰ㅋㅋㅋ큐ㅠㅠㅠㅁㅠㅠ 원래 해야괴는게있으면 더 다른걸 하고싶어지는거잖아여  ㅠㅠ후휴ㅠㅠ ㅠㅁㅠㅠㅠ 빨리마치시고 쥼셔야될텐데 ㅠㅠㅠ,1
1626,아쉬운대로 애니라도 다운 받아보까 - _ - ;,0
1627,"박원순 아들의 ‘ 부러진 허리 ’ , 점프 동영상 공개 URL",0
1628,[ 부산 노선 프로필 ] 2 . 부산 2호선 : 부지철밴드의 키보드 . 뚱뚱하다던가 못생겼다고 놀리면 아주 奀되는거에요 ! #메트로라이프,0
1629,"@user 그냥네가미친놈이라서그래 , 새삼스럽게왜그래 ? ",1
1630,뭐죠 저 한글창체의 위엄돋는 팬텀은  #RT,1
1631,술래잡기 하던 10대 12층 아파트에서 떨어져 추락사 URL,0
1632,@user 포춘쿠키 !,0
1633,@user 아하 .. 그럼못하실듯 ,1
1634,"@user 강다래가 어디 있는지 물으려고 했을 뿐이네만 , 애들한테는 찬물도 못 주겠군 . ",1
1635,@user 다미옷 턱괴고 내려다보는데 아어야 다미야 용다미야 똣똣똑 계ㅛㅔ요 ? 왜 안계새요 ? 이 개새야ㅜㅜㅜㅠㅠㅠ ,1
1636,에고이스트 / 플라스틱아일랜드 / GGPX / BNX / 베스띠 벨리 / VIKI / 코데즈콤바인 등 전체 브랜드 5 % 할인쿠폰 ! ! 백화점갈필요 업다 ! 두바이에 있다 ! 포탈에서 DUBUY 검색하세요 ! ! URL,0
1637,수호캐릭터  pic.twitter.com/7dPAlfqIA9,1
1638,@user 지난 구정에 작은매형댁에 갔다 . 첫째가 장가를 간다니 넘 좋아라하며 며느리 될 아가씨를 자랑을 하셨다 . 이 아버님은 본인의 딸이 며느리가 되는 것도 볼 수 없다 ! ! ! 썅 ~,0
1639,@user 큽 ... 상대가 남태이기만 하면 그냥 무대뽀로 다 밀어붙이고 막 입술도 막 붙이고 막 벽에 밀어붙이고 그러다 막 배도 맞고 ( ? ? ? ? ? ,1
1640,어휴 우리 연습이 키가 큰거 같애 ^ u ^  pic.twitter.com/cuyvcUFjfM,1
1641,신실하신 주님 - 혹자가 그러더라고요 . - 생각이 많아지고 고민이 많아지는 때에는 목표에 대한 집중력을 높여야하는 시점이라고요 . - #열정 #창의성 #행복 - 포기한다고 ? ? ?  - 열심히 합시다 오늘도 pic.twitter.com/srcgEKWcCX,1
1642,근데 코엑스에 극장이 어디있더라 ... ? 한참 안쪽으로 들어가야 하나 ?,0
1643,뿌잉뿌잉 .,0
1644,@user 하아 .. 공통점이라 ... #곰곰 그렇다고 이렇진 않은데 원한을 품은 천사족의 짓인가 .. ? ,1
1645,@user 지금 응답 ... ㅜ,0
1646,@user ㅋㅋ아청법입니다 ! ! ! ! ! ,1
1647,얜 또 뭘까 .. 홍냥누나 플픽 보다 첨보는 사진이라 날름ㅋㅋㅋ URL,0
1648,"@user 앗 , 해보셨어야 ? 사실 블소 그거 자캐덕질룩덕질 게임이예요 ",1
1649,@user ㅎㅎ 휴먼오라방 별로 얘기도 못나누고 아쉬웠어요 :D 어슬렁 @user 님께 전수해주셨다던 유럽여행 팁 저에게도 주세요ㅋㅋㅋ,0
1650,아오미네 하면 역시 악필이지 ,1
1651,"@user 잠을 청하지 않았어 . 즉 , 밤을 샜다는 말 ^ _ ^",0
1652,탄부초등학교 학생 군청 견학 URL ? idxno = 26173 …,0
1653,@user 네 ?,0
1654,@user 와 사과주스다ㅏㅏㅏ  얼림돠잖아 ! #이것도아님,1
1655,"한국이요 ? 차 ~ ~ ~ 암 살기 조흔 나라에요 . 강제주입식 교육에 더불어 입시경쟁은 1 + 1 ( ? ) 이구요 , 이런것 때문에 기분전환겸 게임 하려해도 여성부가 셧다운제로 물고늘어져서 못할 판이 되기 일보직전이구요 . 여튼 차 ~ ~ ~ ~ 암 살기 좋아요 ",1
1656,"4월8일 = 1911년 오늘 미국생화학자 켈빈 태어남 . 광합성에서 탄수화물합성 경로 ( 캘빈 회로 ) 발견공로로 노벨상받음 1950년 오늘 발레리나 니진스키 세상떠남 1990년 오늘 헝가리 첫 자유총선 , 민주포럼 대승 1996년 오늘 중국 , 종신고용제 폐지결정",0
1657,@user 흑 ..,0
1658,@user 좋을대로 . ,1
1659,아마존 .. ,1
1660,올 한해 저희 식당을 이용해주셔서 감사합니다  pic.twitter.com/HsAxOX34ix,1
1661,RT @user 111008 평창 다함께 함성 CAM URL,0
1662,「 싱크로계의 아버지 . jpg 」 @user ㅋㅋㅋ URL #순팽이닷컴,0
1663,@user : 9 신혼 ... ! ,1
1664,@user 무슨 말씀을요 . 국민에게는 ' 모르는 게 약이다'라는 걸 온 몸으로 실천 중이잖아요 ...  #냉소적_표현 orz,1
1665,아 ! 생일축하합니다 @user ! ! All the best for you oppa ! ! ( o . ˘ ) з ┌ ◦ ◦ ◦,0
1666,""" @user : 은 전 사람입니다 여러분 망각해선 안되요 .. ! 요하님은 고양이가 맞지만 .. !  "" 햄찌야 아무도 믿어주지 않을거야 #측은",1
1667,보수든 진보든 잘못된 주장에 대해 정정해주면 침묵으로 일관하는건 매한가지 . 그러면서 누구 잘못을 지적하나 ㅡ . ㅡ,0
1668,ㅋㅋㅋ역시우리 코리아가최고다최고 ^ ^ 근데 일본원숭이들좀 빡까긴하겠군 너네들은 우끼 ! 우끼 ! 하면서 살아라 난그것도 아깝다 URL,0
1669,중국이 뭔가를 요구하면 VPN앱도 내려주고 iCloud데이터도 넘겨주던 애플이 이것도 들어쥴 것입니다 . 그리고 애플이 내놓으면 구글도 3.5 mm잭 제거와 놋치를 따라했듯 애플을 따라하겠죠 . 저 라루얀은 이렇게 통화녹음 기능을 AOSP에 넣는 방법을 제안합니다 !  URL …,1
1670,@user ㅋㅋㅋ졸귀심당 > < ㅋㅋㅋ,0
1671,pagi cintaaaa “ @user : Good morning ~ ^ ^ 인기가요에서 보자구요 ! ! URL ”,0
1672,역시 난 존잘이야 ... ㅋ ... ,1
1673,헉 새로운 암살법 (  ),1
1674,@user 가다가 그만가면 아니간만 못하니라 ,1
1675,"@user 그래 , 삐졌다 . ",1
1676,@user 그렇군 ! 좀 속상하다 왜 하고 많은 데 중 이런 데로 잡혀와서 .. ,1
1677,할아버지 … 그런 … . 할아버지 ─ ! !,0
1678,인터스텔라 감상 ] 미국과 공돌이는 인류를 지키고 있습니다 ,1
1679,"심야 라디오를 듣는 감성을 가진 사람들과 , 문학을 사랑한다는 고품격 취미를 가진 사람들 조차도 ... 갤에 입성하는 순간 그들은 그저 한낱 오덕일 뿐 ",1
1680,@user 뒤에  해시태그도 붙여주세요 !,1
1681,이런 법도 터득해야해 ? 갈길이 멀구나 @user : 아이가 세게 코 푸는법을 터득했다 . 내가 다 시원하다 . ”,0
1682,@user 학생A : 솜사탕을 건네주며 ( 저렇게 예쁜 애가 우리 대학생일리 없어 ) ,1
1683, 이 말을 누가 믿나 . 내 세상에 충분한 것은 아무것도 없더라 .,1
1684,"[ 아웃피터스 ] ' 강경파 초선 ' 미셸 버크먼 , 미 공화 예비투표 1위 : 미 공화당 대선후보를 대상으로 한 아이오와주 예비투표에서 미셸 버크먼 연방하원의원 ( 미네소타 ) 이 ... URL URL",0
1685,@user 뜨든 .. ! ㅇㅁㅇ .. 이렇게 돌직구로 고백받으면 반해버렷 .. ! ,1
1686,겍꼰시따이 ! ,1
1687,레이님  #미침,1
1688,앗 .. 본명 같은 이름이 가명이고 사실은 흔멍 < < 이쪽이 본명이셨구나 ... 제가 몰랐네요 ... ,1
1689,하하하 ...,0
1690,@user 아자 ! * ∇ * ( 주 ) 몽창이가 응원합니다  pic.twitter.com/WG0HIaxjZW,1
1691,이참에 해볼까 ! ,1
1692,"[ 여행채널 인기글 ] 남해의 "" 바람흔적미술관 "" 과 "" 편백자연휴양림 "" URL 남해의 "" 바람흔적미술관 "" 과 "" 편백자연 휴양림 "" 남해 나들이로 남해대교를 넘어 ..",0
1693,"@user 그래 , 무지쉬워 ... ㄸㄹㄹ . ",1
1694,@user ㅇㅇ안 썩혔으니 오케ㅋㅋㅋ,0
1695,대낮에 ' 야생 멧돼지'에 물려 ‥ 과다 출혈로 사망 URL,0
1696,오늘의 트친비는 제 트릭스터 마코토 봐주시는 걸로  URL,1
1697,"#인사 "" 널 박살내 주마 ! "" #도발 "" 하 , 자알 만났군 ... "" #도발 "" 아주 자알했다 . "" #도발 "" 흥 , 고오맙다 . "" #도발 "" 이거 참 ~ 미안하군 . "" - 가로쉬 헬스크림 , 하스스톤 ",1
1698,요즘 사는게 재미없뜸 ㅠ,0
1699,히끅히끅 ,1
1700,@user 아니 . ,1
1701,@user 민혁어빠 ... 오빠는 뭘먹고 이렇게 멋있나 ... ? ☆ ★ 는 오글드립 ^ 0 ^ ㅋㅋㅋ,0
1702,만물담배설 ! ,1
1703,@user 댜기 ^ ^,0
1704,@user 후후 일만해서 행복하다 . ,1
1705,@user 93라인임당,0
1706,제주도착ㅡ사람 징하게 많다ㅋ URL,0
1707,Facebook에 새 사진을 게시했습니다 URL,0
1708,"♫ 뮤직닷 2월 둘째주 플레이리스트 ✰ . #정세운 #IRONY #스텔라장 #날알아줄까 ( #로봇이아니야 OST ) #이창섭 of #BTOB #AtTheEnd #수지 #다른사람을사랑하고있어 #이승기 #삭제 .
. #노래추천 #뮤직닷 #1분노래 #플레이리스트 #노래스타그램 #뮤직스타그램 #ost URL pic.twitter.com/PnzG4BjtMq",1
1709,RT @user : 자가용 부릉부릉 URL,0
1710,@user 좀전에방송으로 승차권 검사에 응해달라고 그랬는데 극락강역ㅋ ... 음 ...,0
1711,"MB정부 , 위기 속 경제 잘 했다 ? 경제고통지수 역대 최대 ! URL",0
1712,""" 내몸에 손대지 마 ! "" ( 발을 댄다 ) ",1
1713,@user 나도 넘어질 뻔 했다고 . ,1
1714,안녕하 ㅋㅋㅋ,0
1715,Rt ) 유유출판사는 단단한 제목을 좋아하나요  pic.twitter.com/pawtL4FYTC,1
1716,투표소앞 선거차량 이거 불법이죠 ! ! ! ! URL / via,0
1717,"나승연 , 김연아의 ' 유창한 영어'를 자꾸 언론이 강조하는데 이건 우리 영어콤플렉스의 또다른 발현이라는 생각 . 영어원어민이 듣기에는 유창한 발음이 중요한 것이 아니고 메시지가 중요한 것 . 말은 좀 어눌해도 됨 .",0
1718,@user 축제잘보구와 ! ! ! ! ! ! ! 내몫까지 ..,0
1719,@user 학교갔어오늘도 ? ?,0
1720,고대 음악과  URL …,1
1721,@user ㅎㅎ 진짜 귀여운데 ^ ^ 앗 .. 네 ^ ^ 케익 맛잇게먹었습니다 ^ ^ 감사해요 ^ ^,0
1722,""" 여교사의 수난시대 어떻게 생각하십니까 ? "" 설문에 투표하셨습니다 URL",0
1723,@user 잭프로토스를 볼 수고 있고요 ! ! ! ,1
1724,@user 넌 낶중에 최악 ~ ~ ,1
1725,"저 스스로에게 뭔가 자극이 필요했어요 . 제가 원래 모험을 즐기고 , 새롭게 도전하는 것을 좋아해요 . 예전부터 다른 팀에서 생활하면 어떨까 하는 생각을 갖고 있었고요 . 저를 위해서나 팀을 위해서나 이적은 옳은 선택이었다고 생각해요 .",0
1726,사이오닉 스톰 vs EMP vs 진균번식,0
1727,염소를 탄 비구니 상  #염소시뮬레이터 #GoatSimulatorpic .twitter.com/dIm88V43Nu,1
1728,다시 프런코 정주행하다가 나도 모르게 잠들고 일어나자마자 과자먹고 출근 ~ ~ ㅜㅜ 힘들다잉,0
1729,되니까 누나한테 영업하지 RT @user : 포유우 댐 ? ,1
1730,늘 생각하는거지만 명문고녀석들은 지루하고 재미도없다,0
1731,흠 ... 너는 자고 있을 것 같구나,0
1732,[ 1 ] 경부고속도로 경기권 양방향 소통원활 안전운행 #poltra,0
1733,부록 : 한국판 너의 이름은 ,1
1734,작은도서관 돼지등 | 053-961-3723 | URL,0
1735,고백데이 ...,0
1736,"Spare the rod , and spoil the child . 매를 아끼면 아이를 버린다 .",0
1737,@user 시원 / ... ㅡㅡ ...,0
1738,@user 터번 쓴 무슬림이 나를 반기네 이건 내 종교가 아닌데 오늘 하루 양고기를 포식하고 싶어요 평양냉 ~ 면 ~ 먹고싶네 ~ ,1
1739,@user 헉 식인마야  ㅋ ㅋㅋ ㅋㅋㅋ휴 그래요 머 커봣자 얼마나 크겟어 는 치사네집안 원래 큰키인데요 영양상태가 안보아서 덜큰것뿐이라거여 헉 위험하자나 ? # 머,1
1740,【 8 】 25번국도 도로교통공단 -> 방서교차로 〔 부분서행 〕 안전운행 #poltra043,0
1741,@user ... ( 방긋 ) 찰께 ~ #반어,1
1742,"세가지 빼고 롯데 슈퍼는 가끔갑니다 RT @user : RT @user : 나는 롯데를 친일기업이라고 욕하지만 , 친구들과 손잡고 롯데월드 가며 , 롯데리아 햄버거를 먹고 롯데 아이스크림을 먹습니다 . #Sarcasm",1
1743,누가 보면 사람인 블라인드 SQLi 전형인 줄 알겠음 . 목표 : 자신을 제외한 경쟁자를 모두 데이터베이스에서 제거하십시오 .  URL …,1
1744,@user ( 중얼중얼 ) 위대하신 폭군이기도하고 .. ,1
1745,"- 풍랑주의보 해제 발표안내 - 기상청은 오늘 오전 11시를 기해 남해동부먼바다 , 남해서부먼바다 , 제주도앞바다에 내려졌던 풍랑주의보 해제를 발표하였습니다 .",0
1746,@user ㅇㅂㅇ ! ! 저 미끄럼틀을 타면 갈리는건가 ? ! ? ? ! ,1
1747,@user 흐아아앙 뜨거어 > > > 퍼엉 < < < ,1
1748,"RT @user : 런던에서의 축제가 끝난 것은 아닙니다 ! 패럴림픽이 남아있습니다 ! RT해주신 분들 중 추첨통해 , 20분께 스무디킹 생과일 오렌지를 드립니다 ! ( ~ 9/9 ) URL",0
1749,@user 호감도가 상승했다 ! ! ! ,1
1750,안녕 ? 까마귀씨 .  #쳐맞,1
1751,@user 모리시타 치사토인줄 알았다가 ... ㅎ 아니었군요 .. ;,0
1752,@user 잠깐만요 이건 살아나는게 아니라 사과파이가 되는거같 .. _ ( Xqㄱㄴ ) _ ,1
1753,""" @user : @user 그래 주거라 .  "" 8,8 후에에에엥 8,8",1
1754,@user 콘프라이스트 ? ㅋㅋㅋ대박 ! 굳 .,0
1755,진명이네 집 자동응답기 아니었어요 ? ,1
1756,우리형 캐리했던 갓쿠라 16강 탈락인가요  #그럴리가,1
1757,엄마 나 잠이안와 ...,0
1758,앜 ; ; ; 맨날 차끌고 댕기다가 ... 전철 탈라니 ... 멀미난다 ; ; ; 머리가 뱅뱅 ~ ~ ~ @user @user,0
1759,@user 네에에에엥 ~,0
1760,@user @user 팔리는족족 채워서 전시 끝나는날까지 99마리를 유지하는 컨셉으로 진행하셍ㅋㅋ,0
1761,[ 스파밸리 원키시스템 ] 물놀이중 현금을 소지하기가 힘드시죠 ? 현금없이 락카키 하나로 모두 계산을 하실 수 있습니다 . 락카키로 사드시고 즐겁게 노신 후 퇴장하실때 3층 정산소에서 후불 계산하시면 되는 시스템입니다 .,0
1762,다툼은 좋지 않군 .,0
1763,[ #씅씅이 ] #승희 #ㅋㅋㅋ #날씨너무덥다 #하나그냥올린거 #실수아님  .. #아니라고 ... #히이 ... > < #부끄럽다 .. 저거 바로 띡 트윗 눌러놓고 헤엑 ! ! ! ? ? ? ? ? 소리냈엌ㅋㅋㅋpic .twitter.com/wzE2zDEFdO,1
1764,방금코알스키한태백브레이커맞고왔어요,0
1765,@user : 3 륜양이 바라는 바로 그 성별 ㅇ . < ,1
1766,RT @user : < 폭력사태 ? 경찰이 깡패잡을때 깡패들이 집단저항하면 폭력사태라고 합니까 ? > 간이 부은 LH공사가 성남시의 정당한 공무집행을 무력으로 막은 범죄현장일 뿐 .. RT @user : LH와 성남시의 폭력사태 장면뉴스 ..,0
